hssd_id,category,primary_direction_kind,annotation_kind,axis,is_semantic,is_strict_positive_front,confidence,validation_status,outcome
f5522d21cc9297703236f32a16e5cecad83fe53b,jar,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
f559458e3821903732eabf9d77d297d4ea22e67a,wall art,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
f564f2a2e73741e74899b75e16df4d8555a0cae3,basket,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
f5726f2e407d3c64105ae2f86398cd413bf745c6,chest of drawers,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
f5774307cd8b7e70e4735aaf411f109ff4f7fc00,wall art,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
f57a3f79ec71a075d7f30c57debb2ac6a41db024,bookcase,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
f57ae04324005d0ec3f831110c9b6b0a12470d62,kitchen cabinet,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
f589182a989168ab691b31d2513eb5218ec3ba52,pendant lamp,,down,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_down
f58947f958c50e143449786ec29f1fdbaf9a7570,bookcase,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
f598c7088bedbbc208a2ed8d292de22eee9f1bff,wall art,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
f59aabd5d9837237e6d4dc314840db2efeb870d0,window shade,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
f5a154e8d963064a8e43960374e4b5be523d68b0,refrigerator,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
f5a1703c1f1532d6221289abf502e6010fdde3f5,fireplace,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
f5bf7b0f14752c987cd026abe7b1238fb25ff9b3,armoire,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
f5cec0553cf0fd427865f0c6e85212ca7159ce5e,wall shelf,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
f5d30765219e9a8ac3a49fcabd6fdd56980893e4,chest of drawers,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
f5d48c5f67601ec6c03942a27f9d52fdd14b40f7,table lamp,,down,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_down
f5d710a001f0b36bbd2b34d584101ffde31cba36,wall art,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
f5de755a3643d796d234a70bee135a779d2e1a9f,rug,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
f5e43bb03760185aa65fcb543000743c26eebb04,rug,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
f5e9460870ed5da0fe1df653542b4b19a1a7bf6e,chopping board,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
f5ea33d88db89a8d119dfe2270375eb90c78f0bf,coffee table,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
f5f539757fefb13f032531561ca079adbe81b468,ladder,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
f5fd38513f70da066615a1de84e751cdf70bb91d,chest of drawers,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
f5fda3b7f27ba99c244297121f71616cb831d79a,wall art,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
f6063bea0305f452aaaf33c0e8d6f671a71b765b,step stool,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
f609fa5d4d665f3677917e3c41da51f4aab20d8c,armchair,front,front,"[0.0, 0.0, 1.0]",True,True,0.72,geometry_axis_verified,preserved
f60b880c50641292ae0673d5d2900f6f8e8ac6bd,table lamp,,down,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_down
f619d4aebe06e15ef0e68fad7f84e8765639e6f6,wall clock,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
f62c25664dc172b273d07ec39163e21a0e6483e8,throw pillow,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
f62fd6b788832d70f2d620315ae07a47e9d0da79,hamper,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
f637f110fbed653b7983d9fc6a6d53795b384461,sink cabinet,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
f6402c587fa67fbdba921024206525ee86432449,kitchen cabinet,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
f643a439d53a23a84950b7e95f15ad5edda59379,ceiling lamp,,down,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_down
f645034c4539d35096c1b6191bbfdf7699b4ea6e,bar stool,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
f64c95f817b5a6c06dcbf46d51d2fea07672c050,planter,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
f6520893fbe5f3d172393ef8d82d478bd36a96ad,rocking chair,front,front,"[0.0, 0.0, 1.0]",True,False,0.05,geometry_axis_verified,preserved
f65bef6e2d71f13653706ddfb5a0721d6e6ac575,storage box,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
f66c25db877fecf82d1337bb761a763d53259df9,faucet,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
f670913b903c696d06b6d478e57e63d2f8919c5e,clothes tree,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
f6729ecc234cbae90a9e82e469a83e8551847cc0,pendant lamp,,down,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_down
f675b766da561cf3ecc12c7f03b2c6c38c36c608,pendant lamp,,down,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_down
f6797d9694d2fba73f752e12bffd625548423783,rug,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
f67be0e4422a8abda3ea8ef6c428484adc290223,wall mirror,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
f67e0621273b7a530c00764195df0cc8ce1772af,desk,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
f6853182c26e4d30f2164293adfa77986faae26c,window curtain,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
f68d3d5d97fec3128fb897500b9428d0abe7f6a6,window shade,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
f692a20305f3fbb2a73438eab6e11ed202364339,rug,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
f6956517c9c0eebb905bf38ba5f672b6f3e1008f,wall art,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
f698ff7c8d59bc3ba09f7fe2903fff5f7e34ef52,wall art,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
f69ed3c4095bd94a80bc2f645f8ebdf03f6541ce,window curtain,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
f6a0af9cc8d9e2b7a716a49cb3b8c4dbb4347830,wall lamp,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
f6a629f5356539b09a3aff56ae5f779c7e842122,table,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
f6b5bf924de25d8ca15fe6e233045025e21c2be6,armchair,front,front,"[0.0, 0.0, 1.0]",True,True,0.72,geometry_axis_verified,preserved
f6d1ac8f634ad47743c32018d3bda90d941a8abd,trunk,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
f6dd10eac07db3b0241b5fa04af399f1ecab71d1,table lamp,,down,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_down
f6dff1b372baf384b3356f72a2299ea32a2af3fa,wall mounted screen,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
f6e1b91a12a782b87acc2369e613399bd6fd1574,throw pillow,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
f6e5e215cc9de5d43eda03fe3805394759e13a03,rug,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
f6e731a6956e06bc91178b1d219c08529e2baec0,roof,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
f6e8b04eea37c329c197cd9b6535b1b7642f0eef,ceiling lamp,,down,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_down
f6ebdd545514a311062aabe02c49a5a4098bc3aa,tv stand,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
f6ee4bdfdf655563a4c4bf0332c85745013ae1ff,fence,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
f6f04c9393d729583a1e8d4f578e1f7a86b8982e,end table,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
f6f3ca1c5069e8368681ad5bd4dfd0f524d991ed,showerhead,,down,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_down
f6fcc984009f9416729641d35f0151295d0619ee,pendant lamp,,down,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_down
f703fe7330478ef72a64a1ceaa1dd112399da10e,bowl,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
f7045c2419175307b53c4509deafe4b412cd5afd,bookend,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
f7085cff7c820e5a9c74e515e00bacc1e56a2974,throw pillow,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
f70c9cd37e4949edaa532254729fb3153ff6a76f,file,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
f714af314e5c3e5571e580ff30be7b2f17732221,pendant lamp,,down,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_down
f71a047404d2f54ad39e369f3a00cb9155bc50ae,china cabinet,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
f71c22e2956fcc6e97ace5d6bc9334ddcd1842c1,sink cabinet,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
f722b112aa56dd8a45dcac5a0b93a28576f2fec8,stove,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
f72a6cdc947d3f3a6efef8b8321e8c057b0e3738,rug,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
f72c0e86085c6b6f48b82d47d5066248be8b7c4a,console table,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
f730d83fb57d625fe15827a9bb8f51cea74bdcf1,wall art,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
f737d0e07f2927d7b4f43abb3a7267adfa5e3cf9,glass,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
f7384d6b7be9f030670dabb3b0f5215e6ff0ba98,window curtain,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
f7411ceab74991d377e79d79664120d67ff53b71,floor lamp,,down,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_down
f7695ad4af96588f474d7effe8e03b59c42889a5,throw pillow,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
f7701ca4696f7d1696a11a489706cecc21ca763b,tv stand,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
f7740384615905ee595ccf9f3a38f720762f816a,coffee table,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
f779d8fa89bc6886d256dd62697938fcb4a36f77,desk,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
f78585adeb7c1651efcc6c6cd3153306e80469d4,dining table,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
f78d13384c14c8fbcd35b05a4d0c6505513c2e90,wall art,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
f79736b4217fdb4d125233cee62491a2207009bc,wall art,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
f7a3c91894ed1f035dcc2f4f42ad3e5da0dbbfa0,place mat,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
f7ae15751ee5eb673578283fe5325e114943393f,end table,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
f7b07d1c99cf6e2e56611abb3f1911f1b457a149,rug,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
f7b333ae9d12c2e7575facf3671e05c7f4272f31,pendant lamp,,down,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_down
f7c6b788f7ff03952fbc5ec6af0caed4c4fb9cee,table,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
f7c7dc703c9e8e14f0b13814b002cfed603060e4,desk,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
f7cbd0f2f4701dc8662afd133976884a58df3215,pendant lamp,,down,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_down
f7cc06b10d286f084b1ceee474af9cea8b11b862,table,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
f7d1deb06de0465cfd7725eba9ab1c1287fb1bf5,wall art,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
f7d6b3403cb014638d6796293e9bf43499fb042b,swing bench,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
f7da462319d0c7c38346e1dc0295bcd75ccae952,"wall art.n.01,sign",front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
f7da57b5fb990420ede600ef329670fda0731955,throw pillow,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
f7dd7bd228c2036cf45951c3d956163357a6094a,chest of drawers,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
f7e970a71d2da31cb78fc933f0db82c1c7ad60b2,pet house,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
f7ee6c8391e90873c461cc15f93f1b067270b620,bookcase,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
f7f6f8c3ca10d014a1753a95c72c3b3bb3205969,picture frame,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
f7f92f26039016b6fd3f81fd631bdd2d9437f0bb,table,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
f80ff0ccbc8ad674971dc8a339b291a8a8af26d6,wall lamp,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
f8102ea07d331232d204362501a61f30350a5f83,wall mirror,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
f81b77c4d79348328d944d69ba7a493ef106fc51,loudspeaker,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
f81d76ec51de5b21a4abaea60c7920110bbbae6b,wall art,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
f83e14742826646382bb8a1968bbf2a70bb74735,throw pillow,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
f84624a16fc343ce94373e0ec45362127c70451a,desk,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
f84ebe846a70fa5f623ab76042761defa245bc15,ceiling lamp,,down,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_down
f8566bd61efc1299e3deb8b5185c1fb528bfba86,wall mirror,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
f87a58959316378d0fa51f98f848384e465c6537,wall mirror,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
f87c00e6e729f39bc0a6cf8a7762489dd147f4a9,gym equipment,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
f881803c939b961e066d7282382e92e6f7f98f51,buffet,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
f882fd4f125f85643ad8b03f3db42ca556275126,balcony,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
f8841b14029099df9c23089d844c979084514c38,wall art,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
f888c98f7f06c2edbce8d41ce8d38c043ecd5bd2,wall art,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
f88cd9de04a1183bfcc38c61506bcc2e92c6a167,pendant lamp,,down,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_down
f89f390efa6e2cf65b4833f6320eec8648d0d8e9,wall art,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
f8a1e9ad71428615e74490c8fe10d309b527ee55,coffee table,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
f8a9c7497f063378e4cef9d413f2012f3fa1d344,picture frame,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
f8aa61c06228b4a2b01786c63ce8906b2d20c1ca,chest of drawers,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
f8b01d51b06fcba41cd2a7fa3f3f3a358df0b6a5,plush toy,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
f8b8235c6e241b3ef1922a7560736535d9c9219c,kitchen island,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
f8c1be8fafd7d652e850774aa20a4e33feddea4c,desk,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
f8c3bcfb71e73f96ad040bd10b75e3e03d2045dd,nightstand,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
f8c471802c4fd0622b2367a4f2ae7c58652aece7,globe,,,"[0.0, 0.0, 1.0]",False,False,0.2,explicit_no_stable_category_direction,no_stable_direction
f8c685aa18a741e46b60a4e10150e36e61be9d0b,kitchen cabinet,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
f8c8a7a9cf0761ed95881dc14259b12d090d8b55,sofa,front,front,"[0.0, 0.0, 1.0]",True,True,0.72,geometry_axis_verified,preserved
f8d4f892a20bc53f98f87de7715eed4e80fb0c81,wall art,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
f8e37093ef38211864cbbb39ecdb78083984abd7,bar stool,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
f8eeb860566d3fd18bc8dc0b19231fb70d648aea,rug,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
f8f59a88b68db4e184b05c80edf949eae38ea082,exercise bike,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
f9067d98d9b74bdcf5d6bf31edb72c685cc4dab4,rug,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
f9106be97a1c9ea06b8ac1ddf0e3aa60b1fe2a94,end table,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
f9145f003f76977ed4be0f220c0f3a6b1023529c,potted plant,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
f91a4b62ee3859ad3119ad04be8b60f65ead389e,coffee table,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
f923c8705c69ff525e17a5c5b66ac0cd3268d929,umbrella,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
f926c93e4a75dfebb9dc4afc1ae2efff644b9620,bouquet,,,"[0.0, 0.0, 1.0]",False,False,0.2,explicit_no_stable_category_direction,no_stable_direction
f927182d95b842ce7ae5898ffd9963b5c4733796,armoire,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
f927a93bc2b01b15f8392dc97fd998cfac22f9bf,stool,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
f927fc27c1c9849c5206f7fc15b4e7296b992572,balcony,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
f92bb105d2e672da6813a66d5948b28367e91a6f,pitcher,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
f935bfb3451765fe24cc7a4d7511917588ab9a9d,wall art,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
f93767512d04a4fcdbb274ad1e1072e17a5fc23d,table lamp,,down,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_down
f937bf55ac89732d2a6154a8ace7555806236ad0,socket,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
f9417515e538be1c4c84dd484f7dfc03bbbb9ed8,telephone,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
f94591c6f69e25dab9b3d1dec0a04887cae8b16f,jewelry box,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
f95755853e145f6b14ecaac7610c68cbb027bf85,wall art,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
f9587f9e73a94b8f1ae3547e3fe0521188cc7922,end table,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
f95f4509ece710aa1e43a86f9a4b6c81b4f0c069,throw pillow,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
f970ac95f7f4e149b2a4a21bcbf2df0acff5a007,espresso maker,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
f971a213862fb0116909a72bc9f878ac3d08b545,rug,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
f983ff568379c97ee9dfa7095b02a7688fbf60a4,toilet,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
f98697ac731469da3050fd2da36ba8f4a4baf2cd,hamper,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
f98c28031324740e01f300978e64aa4fd91e15fb,nightstand,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
f98fdcd2d73cc387c8804f8491e39c80a2ed25d4,track lighting,,down,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_down
f9a24444a0c313313c4243e8f489729f2fcea684,bench,front,front,"[0.0, 0.0, -1.0]",True,True,0.72,geometry_axis_candidate_low_conf,preserved
f9a4d26177ad3fddc283d3ddf5bdccd938e7ced8,shower stall,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
f9aa6e3c89a05941c1eb6859bade56571bc54a1a,armoire,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
f9aecdeacbd79cb2d5025786210f20e2dd38ea11,bookcase,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
f9b120cff94c76238053b950e8a74b66312f071f,gym equipment,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
f9b8d96daa969944c9cb86404e0092dd7cbec4c8,buffet,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
f9b948194f7e202ff7a854a3bba9d8c9197bc4e0,pendant lamp,,down,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_down
f9ce9e87b840524cfd4404f4a0cfc52d88f2c794,glass,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
f9d848fef351eff42bb48b83dc30ff9d1492261e,place mat,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
f9db85d8dab685dcb21142b64314eb207de68dbf,bench,front,front,"[1.0, 0.0, 0.0]",True,True,0.72,geometry_axis_candidate_low_conf,preserved
f9e4db045d55326d1f78cecb4daa9338e033a8a1,chaise longue,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
f9edbcfde457e4966eb294ba2cb7a9161e6c405f,wall art,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
f9f1cbce31e33915af5d40f081ea0e228cd7c94a,rug,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
f9f2782899a7124ae07476db3dae629cf8f5742c,sofa,front,front,"[0.0, 0.0, 1.0]",True,True,0.72,geometry_axis_verified,preserved
